Player,Season,Points,Field Goals,FG Attempts,FG%,Three Pointers,3P Attempts,3P%,Free Throws,FT Attempts,FT%,ORB,DRB,TRB,Assists,Blocks,Steals,Turnovers,Personal Fouls
Anthony Mason,2001,20,8,14,.571,0,0,,4,4,1.000,2,9,11,1,0,1,1,4
Anthony Mason,2001,11,4,9,.444,0,0,,3,6,.500,3,7,10,2,0,2,2,2
Anthony Mason,2001,18,6,13,.462,0,0,,6,8,.750,3,4,7,1,0,2,1,2
Anthony Mason,2001,10,3,6,.500,0,0,,4,4,1.000,2,9,11,2,2,0,4,4
Anthony Mason,2001,10,4,12,.333,0,0,,2,2,1.000,4,8,12,6,0,4,3,3
Anthony Mason,2001,19,7,13,.538,0,0,,5,6,.833,2,9,11,4,0,0,2,3
Anthony Mason,2001,20,7,16,.438,0,0,,6,9,.667,2,8,10,2,0,1,2,6
Anthony Mason,2001,14,5,16,.313,0,0,,4,5,.800,3,9,12,4,0,2,0,1
Anthony Mason,2001,18,5,8,.625,0,0,,8,10,.800,4,9,13,5,1,1,4,2
Anthony Mason,2001,10,5,8,.625,0,0,,0,0,,1,7,8,6,0,0,1,3
Anthony Mason,2001,24,7,12,.583,0,0,,10,12,.833,1,9,10,2,0,0,3,2
Anthony Mason,2001,7,2,4,.500,0,0,,3,4,.750,4,3,7,4,1,0,3,4
Anthony Mason,2001,24,8,19,.421,0,0,,8,10,.800,4,7,11,3,0,0,4,3
Anthony Mason,2001,19,6,14,.429,0,0,,7,11,.636,3,7,10,2,0,3,2,5
Anthony Mason,2001,23,6,13,.462,0,0,,11,13,.846,3,15,18,1,0,0,1,3
Anthony Mason,2001,,,,,,,,,,,,,,,,,,
Anthony Mason,2001,4,1,9,.111,0,0,,2,2,1.000,0,6,6,3,0,1,2,3
Anthony Mason,2001,16,6,12,.500,0,0,,4,4,1.000,6,5,11,5,1,1,4,3
Anthony Mason,2001,23,8,13,.615,0,0,,7,7,1.000,3,4,7,6,1,1,5,3
Anthony Mason,2001,21,9,14,.643,0,0,,3,5,.600,0,8,8,3,0,2,0,1
Anthony Mason,2001,9,2,12,.167,0,0,,5,9,.556,1,12,13,3,1,2,1,2
Anthony Mason,2001,19,7,12,.583,0,0,,5,8,.625,1,14,15,3,1,0,1,2
Anthony Mason,2001,23,9,14,.643,0,0,,5,7,.714,1,6,7,2,1,1,0,1
Anthony Mason,2001,7,2,12,.167,0,0,,3,4,.750,1,15,16,5,0,0,3,3
Anthony Mason,2001,21,6,10,.600,0,0,,9,10,.900,0,13,13,4,0,4,3,4
Anthony Mason,2001,29,11,20,.550,0,0,,7,9,.778,4,4,8,2,0,1,3,4
Anthony Mason,2001,21,7,14,.500,0,0,,7,10,.700,2,8,10,6,0,1,3,2
Anthony Mason,2001,14,5,14,.357,0,0,,4,4,1.000,1,8,9,4,1,0,5,3
Anthony Mason,2001,12,5,9,.556,0,0,,2,2,1.000,2,6,8,1,1,0,1,0
Anthony Mason,2001,17,7,13,.538,0,0,,3,4,.750,0,6,6,1,0,4,3,2
Anthony Mason,2001,12,5,12,.417,0,0,,2,2,1.000,0,5,5,1,0,1,1,3
Anthony Mason,2001,17,6,9,.667,0,0,,5,6,.833,2,8,10,1,0,1,3,4
Anthony Mason,2001,20,9,15,.600,0,0,,2,5,.400,0,9,9,5,0,0,7,6
Anthony Mason,2001,3,1,8,.125,0,0,,1,2,.500,2,4,6,2,1,2,3,3
Anthony Mason,2001,14,2,7,.286,0,0,,10,16,.625,5,13,18,4,1,1,0,5
Anthony Mason,2001,23,10,14,.714,0,0,,3,3,1.000,3,7,10,1,1,2,1,1
Anthony Mason,2001,,,,,,,,,,,,,,,,,,
Anthony Mason,2001,19,6,12,.500,0,0,,7,11,.636,4,12,16,5,0,0,1,4
Anthony Mason,2001,25,11,21,.524,0,0,,3,3,1.000,4,11,15,4,0,0,3,2
Anthony Mason,2001,22,11,17,.647,0,0,,0,1,.000,2,8,10,0,0,0,1,3
Anthony Mason,2001,13,4,13,.308,0,0,,5,8,.625,0,9,9,3,0,1,2,1
Anthony Mason,2001,,,,,,,,,,,,,,,,,,
Anthony Mason,2001,25,12,21,.571,0,0,,1,3,.333,4,9,13,4,1,1,1,2
Anthony Mason,2001,18,8,12,.667,0,0,,2,2,1.000,1,11,12,5,1,3,1,1
Anthony Mason,2001,15,5,8,.625,0,0,,5,6,.833,5,7,12,4,0,1,2,3
Anthony Mason,2001,16,6,9,.667,0,0,,4,4,1.000,1,5,6,2,0,1,5,4
Anthony Mason,2001,23,8,16,.500,0,0,,7,9,.778,2,9,11,4,0,1,0,2
Anthony Mason,2001,18,7,13,.538,0,0,,4,4,1.000,1,7,8,9,0,0,4,3
Anthony Mason,2001,18,7,8,.875,0,0,,4,7,.571,2,10,12,5,0,0,2,3
Anthony Mason,2001,16,4,7,.571,0,0,,8,12,.667,2,2,4,4,1,1,2,4
Anthony Mason,2001,6,3,9,.333,0,0,,0,0,,1,4,5,3,0,0,2,1
Anthony Mason,2001,22,9,19,.474,0,0,,4,4,1.000,3,4,7,3,0,0,2,2
Anthony Mason,2001,17,5,12,.417,0,0,,7,8,.875,2,7,9,1,0,0,2,4
Anthony Mason,2001,16,7,20,.350,0,0,,2,4,.500,4,12,16,3,0,1,4,3
Anthony Mason,2001,23,8,11,.727,0,0,,7,10,.700,2,5,7,5,0,1,1,1
Anthony Mason,2001,13,5,16,.313,0,0,,3,5,.600,2,6,8,1,0,1,4,2
Anthony Mason,2001,20,7,9,.778,0,0,,6,7,.857,3,7,10,3,0,0,2,2
Anthony Mason,2001,,,,,,,,,,,,,,,,,,
Anthony Mason,2001,15,5,9,.556,0,0,,5,6,.833,0,8,8,3,0,3,2,2
Antoine Walker,2003,14,5,23,.217,1,10,.100,3,4,.750,1,10,11,4,0,3,2,2
Antoine Walker,2003,12,5,16,.313,1,6,.167,1,1,1.000,2,7,9,0,0,1,7,2
Antoine Walker,2003,18,6,15,.400,3,5,.600,3,4,.750,0,5,5,10,1,2,4,2
Antoine Walker,2003,22,7,19,.368,3,10,.300,5,7,.714,0,7,7,5,0,0,2,4
Antoine Walker,2003,13,6,17,.353,1,8,.125,0,0,,1,8,9,8,1,3,6,2
Antoine Walker,2003,31,11,24,.458,9,13,.692,0,0,,3,5,8,3,1,2,2,5
Antoine Walker,2003,27,10,22,.455,3,8,.375,4,5,.800,0,7,7,5,1,5,1,3
Antoine Walker,2003,20,7,17,.412,1,7,.143,5,6,.833,0,9,9,5,1,1,3,1
Antoine Walker,2003,22,11,22,.500,0,4,.000,0,0,,1,5,6,3,0,2,2,2
Antoine Walker,2003,28,11,19,.579,2,6,.333,4,7,.571,3,4,7,4,0,2,2,5
Antoine Walker,2003,16,5,19,.263,2,7,.286,4,6,.667,1,6,7,7,2,4,4,3
Antoine Walker,2003,27,9,30,.300,4,11,.364,5,6,.833,0,11,11,10,2,0,4,3
Antoine Walker,2003,22,9,22,.409,2,8,.250,2,5,.400,1,6,7,4,0,4,4,3
Antoine Walker,2003,13,4,19,.211,1,7,.143,4,6,.667,3,2,5,5,1,4,3,3
Antoine Walker,2003,31,11,28,.393,5,7,.714,4,7,.571,1,6,7,5,0,2,2,4
Antoine Walker,2003,28,11,26,.423,5,10,.500,1,3,.333,2,5,7,4,1,1,2,3
Antoine Walker,2003,19,8,18,.444,2,6,.333,1,5,.200,1,7,8,4,0,1,1,2
Antoine Walker,2003,19,7,24,.292,1,8,.125,4,6,.667,0,9,9,7,1,3,6,3
Antoine Walker,2003,25,8,18,.444,2,7,.286,7,10,.700,2,7,9,2,1,1,3,0
Antoine Walker,2003,28,12,24,.500,3,8,.375,1,2,.500,1,8,9,4,0,2,8,4
Antoine Walker,2003,,,,,,,,,,,,,,,,,,
Antoine Walker,2003,31,13,27,.481,4,11,.364,1,2,.500,0,6,6,3,0,1,5,6
Antoine Walker,2003,33,12,21,.571,8,13,.615,1,5,.200,1,10,11,10,0,3,7,2
Antoine Walker,2003,23,9,21,.429,3,9,.333,2,4,.500,1,4,5,3,0,2,4,2
Antoine Walker,2003,16,6,18,.333,2,6,.333,2,3,.667,2,7,9,5,1,5,4,6
Antoine Walker,2003,19,7,16,.438,3,8,.375,2,5,.400,0,7,7,2,0,1,1,5
Antoine Walker,2003,13,5,14,.357,1,4,.250,2,2,1.000,2,6,8,4,2,2,1,6
Antoine Walker,2003,23,8,26,.308,0,10,.000,7,8,.875,2,8,10,3,0,2,5,4
Antoine Walker,2003,21,5,18,.278,1,4,.250,10,12,.833,2,4,6,3,0,0,1,2
Antoine Walker,2003,16,5,21,.238,1,8,.125,5,6,.833,1,3,4,1,1,1,1,2
Antoine Walker,2003,9,4,7,.571,1,2,.500,0,0,,0,2,2,2,0,0,1,2
Antoine Walker,2003,33,12,27,.444,4,9,.444,5,6,.833,3,8,11,6,0,3,4,4
Antoine Walker,2003,31,12,25,.480,7,11,.636,0,0,,5,5,10,5,0,1,9,4
Antoine Walker,2003,17,7,19,.368,2,8,.250,1,1,1.000,1,4,5,5,0,1,4,3
Antoine Walker,2003,14,6,18,.333,1,8,.125,1,2,.500,2,5,7,1,0,1,5,4
Antoine Walker,2003,11,4,14,.286,0,3,.000,3,5,.600,1,2,3,3,0,0,3,2
Antoine Walker,2003,15,7,20,.350,1,6,.167,0,0,,0,10,10,2,0,0,4,3
Antoine Walker,2003,23,9,22,.409,4,7,.571,1,2,.500,3,3,6,3,0,0,0,4
Antoine Walker,2003,20,8,23,.348,3,9,.333,1,4,.250,0,7,7,4,2,1,4,0
Antoine Walker,2003,31,13,18,.722,5,9,.556,0,6,.000,1,9,10,4,1,0,2,3
Antoine Walker,2003,25,10,21,.476,5,9,.556,0,0,,2,6,8,6,0,2,1,1
Antoine Walker,2003,,,,,,,,,,,,,,,,,,
Antoine Walker,2003,33,12,24,.500,6,11,.545,3,4,.750,3,3,6,4,0,0,1,3
Antoine Walker,2003,,,,,,,,,,,,,,,,,,
Antoine Walker,2003,,,,,,,,,,,,,,,,,,
Antoine Walker,2003,,,,,,,,,,,,,,,,,,
Antoine Walker,2003,,,,,,,,,,,,,,,,,,
Antoine Walker,2003,6,1,15,.067,1,6,.167,3,6,.500,0,3,3,0,0,1,2,0
Antoine Walker,2003,22,9,20,.450,4,10,.400,0,0,,0,6,6,6,1,1,3,5
Antoine Walker,2003,20,8,24,.333,3,12,.250,1,2,.500,0,3,3,5,0,0,3,2
Antoine Walker,2003,14,6,17,.353,2,7,.286,0,2,.000,1,3,4,4,0,1,2,3
Antoine Walker,2003,17,7,20,.350,1,8,.125,2,2,1.000,0,12,12,5,0,0,4,6
Antoine Walker,2003,19,7,18,.389,4,9,.444,1,2,.500,0,5,5,9,0,4,7,4
Antoine Walker,2003,26,9,20,.450,4,10,.400,4,7,.571,0,9,9,4,0,2,1,2
Antoine Walker,2003,16,7,16,.438,2,8,.250,0,0,,0,5,5,3,0,0,3,5
Antoine Walker,2003,17,8,23,.348,1,6,.167,0,0,,1,1,2,7,1,0,2,3
Antoine Walker,2003,15,5,17,.294,1,8,.125,4,6,.667,1,5,6,6,0,2,4,3
Antoine Walker,2003,22,7,20,.350,3,8,.375,5,8,.625,1,10,11,8,1,2,2,1
Antoine Walker,2003,18,8,20,.400,2,7,.286,0,0,,0,5,5,1,0,2,6,5
Antoine Walker,2003,22,9,28,.321,0,4,.000,4,6,.667,4,7,11,9,0,0,5,1
Antoine Walker,2003,38,17,31,.548,2,7,.286,2,3,.667,2,5,7,3,0,4,5,4
Antoine Walker,2003,17,8,24,.333,1,6,.167,0,0,,3,11,14,6,0,1,1,1
Antoine Walker,2003,,,,,,,,,,,,,,,,,,
Antoine Walker,2003,34,15,31,.484,3,7,.429,1,3,.333,1,5,6,3,0,1,3,2
Antoine Walker,2003,22,8,22,.364,2,9,.222,4,6,.667,3,5,8,12,0,1,6,1
Antoine Walker,2003,18,8,20,.400,2,7,.286,0,2,.000,2,5,7,4,0,1,3,3
Antoine Walker,2003,23,9,22,.409,3,6,.500,2,2,1.000,0,5,5,8,1,2,1,0
Antoine Walker,2003,10,3,15,.200,0,5,.000,4,6,.667,3,4,7,1,1,0,6,4
Antoine Walker,2003,17,7,16,.438,1,8,.125,2,7,.286,2,6,8,7,0,1,4,4
Antoine Walker,2003,14,6,15,.400,1,4,.250,1,2,.500,3,3,6,2,0,0,5,2
Antoine Walker,2003,18,8,19,.421,2,6,.333,0,0,,1,4,5,2,0,2,5,5
Antoine Walker,2003,25,8,20,.400,4,9,.444,5,6,.833,0,3,3,6,0,1,5,2
Antoine Walker,2003,21,7,18,.389,2,6,.333,5,6,.833,1,4,5,3,0,0,4,1
Antoine Walker,2003,20,7,18,.389,4,9,.444,2,4,.500,1,7,8,1,0,1,4,2
Antoine Walker,2003,12,6,19,.316,0,5,.000,0,0,,3,6,9,8,0,2,2,0
Antoine Walker,2003,13,4,12,.333,3,8,.375,2,4,.500,2,3,5,7,0,3,2,2
Antoine Walker,2003,18,8,21,.381,2,8,.250,0,0,,3,6,9,6,2,3,1,2
Antoine Walker,2003,11,5,11,.455,1,4,.250,0,2,.000,0,2,2,4,0,1,3,3
Antoine Walker,2003,15,7,20,.350,1,6,.167,0,1,.000,1,5,6,10,0,2,5,5
Antoine Walker,2003,7,3,16,.188,0,5,.000,1,4,.250,0,10,10,14,2,1,3,3
Antoine Walker,2003,24,8,21,.381,3,6,.500,5,8,.625,0,8,8,3,0,1,2,3
Antoine Walker,2003,12,4,17,.235,2,6,.333,2,2,1.000,3,5,8,3,0,1,4,2
Antoine Walker,2003,21,8,17,.471,4,8,.500,1,1,1.000,1,8,9,7,2,2,3,2
Antoine Walker,2003,,,,,,,,,,,,,,,,,,
Antoine Walker,2003,24,8,17,.471,4,10,.400,4,5,.800,1,11,12,4,0,1,1,3
Antoine Walker,2003,10,3,12,.250,0,3,.000,4,4,1.000,0,6,6,4,0,0,3,1
Antonio Davis,2001,7,2,12,.167,0,0,,3,4,.750,5,5,10,1,2,0,4,3
Antonio Davis,2001,18,5,11,.455,0,0,,8,10,.800,4,7,11,1,3,0,2,5
Antonio Davis,2001,11,3,4,.750,0,0,,5,6,.833,2,8,10,0,3,0,0,5
Antonio Davis,2001,14,4,8,.500,0,0,,6,8,.750,3,3,6,1,4,0,2,6
Antonio Davis,2001,24,8,13,.615,0,0,,8,9,.889,1,7,8,2,4,0,3,2
Antonio Davis,2001,15,7,11,.636,0,0,,1,3,.333,2,8,10,4,1,0,2,0
Antonio Davis,2001,24,9,12,.750,0,0,,6,7,.857,2,10,12,1,3,1,2,2
Antonio Davis,2001,1,0,11,.000,0,0,,1,2,.500,3,9,12,1,1,0,1,2
Antonio Davis,2001,17,4,9,.444,0,0,,9,13,.692,5,13,18,2,4,1,2,4
Antonio Davis,2001,7,2,6,.333,0,0,,3,6,.500,4,8,12,0,1,0,4,3
Antonio Davis,2001,13,5,10,.500,0,0,,3,5,.600,3,7,10,0,3,0,1,1
Antonio Davis,2001,6,2,11,.182,0,0,,2,5,.400,5,13,18,0,1,0,2,1
Antonio Davis,2001,18,5,7,.714,0,0,,8,12,.667,2,6,8,0,5,0,1,4
Antonio Davis,2001,16,7,10,.700,0,0,,2,3,.667,4,7,11,2,0,0,3,4
Antonio Davis,2001,15,7,17,.412,0,0,,1,2,.500,5,7,12,4,1,0,3,2
Antonio Davis,2001,12,5,12,.417,0,0,,2,4,.500,3,10,13,3,2,1,0,4
Antonio Davis,2001,13,3,11,.273,0,0,,7,7,1.000,4,8,12,1,1,1,3,2
Antonio Davis,2001,18,4,13,.308,0,0,,10,16,.625,5,6,11,1,2,0,0,4
Antonio Davis,2001,21,9,17,.529,0,0,,3,3,1.000,6,4,10,2,1,0,4,5
Antonio Davis,2001,3,1,7,.143,0,0,,1,4,.250,3,4,7,1,1,0,1,3
Antonio Davis,2001,,,,,,,,,,,,,,,,,,
Antonio Davis,2001,13,2,11,.182,0,0,,9,10,.900,6,3,9,1,3,1,3,3
Antonio Davis,2001,5,1,8,.125,0,0,,3,4,.750,6,4,10,2,4,0,0,1
Antonio Davis,2001,25,8,14,.571,0,0,,9,10,.900,4,8,12,3,2,0,1,3
Antonio Davis,2001,14,5,14,.357,0,0,,4,6,.667,6,10,16,1,1,2,2,6
Antonio Davis,2001,14,6,12,.500,0,0,,2,2,1.000,6,7,13,4,2,2,0,3
Antonio Davis,2001,10,2,14,.143,0,0,,6,8,.750,7,12,19,1,1,0,4,3
Antonio Davis,2001,14,6,15,.400,0,0,,2,2,1.000,3,11,14,1,4,0,1,2
Antonio Davis,2001,16,7,10,.700,0,0,,2,3,.667,2,6,8,1,1,1,1,3
Antonio Davis,2001,6,2,7,.286,0,0,,2,4,.500,3,11,14,0,2,0,1,5
Antonio Davis,2001,8,2,6,.333,0,0,,4,4,1.000,4,4,8,2,1,1,2,4
Antonio Davis,2001,,,,,,,,,,,,,,,,,,
Antonio Davis,2001,,,,,,,,,,,,,,,,,,
Antonio Davis,2001,,,,,,,,,,,,,,,,,,
Antonio Davis,2001,,,,,,,,,,,,,,,,,,
Antonio Davis,2001,12,5,7,.714,0,0,,2,3,.667,2,9,11,1,1,0,2,1
Antonio Davis,2001,14,3,6,.500,0,0,,8,12,.667,4,8,12,0,3,1,1,2
Antonio Davis,2001,11,4,12,.333,0,0,,3,3,1.000,1,8,9,4,3,0,0,5
Antonio Davis,2001,8,3,10,.300,0,0,,2,2,1.000,2,7,9,0,0,0,0,0
Antonio Davis,2001,10,4,11,.364,0,0,,2,3,.667,4,3,7,3,2,0,0,4
Antonio Davis,2001,8,2,4,.500,0,0,,4,4,1.000,2,4,6,0,0,0,3,2
Antonio Davis,2001,,,,,,,,,,,,,,,,,,
Antonio Davis,2001,8,3,4,.750,0,0,,2,2,1.000,1,2,3,0,0,0,0,1
Antonio Davis,2001,19,5,12,.417,0,0,,9,14,.643,2,7,9,1,2,0,0,4
Antonio Davis,2001,10,5,10,.500,0,0,,0,2,.000,2,7,9,0,0,0,2,2
Antonio Davis,2001,15,6,17,.353,0,0,,3,5,.600,5,7,12,1,1,0,1,3
Antonio Davis,2001,11,5,12,.417,0,0,,1,2,.500,3,6,9,2,3,0,2,3
Antonio Davis,2001,15,6,14,.429,0,1,.000,3,3,1.000,7,8,15,0,2,0,3,4
Antonio Davis,2001,25,9,16,.563,0,0,,7,10,.700,5,8,13,2,3,0,0,0
Antonio Davis,2001,13,5,10,.500,0,0,,3,5,.600,5,7,12,0,3,0,3,1
Antonio Davis,2001,21,7,13,.538,0,0,,7,8,.875,5,7,12,0,1,1,0,4
Antonio Davis,2001,25,5,12,.417,0,0,,15,16,.938,6,7,13,2,3,0,1,2
Antonio Davis,2001,16,6,17,.353,0,0,,4,5,.800,5,6,11,1,6,0,5,4
Antonio Davis,2001,11,4,13,.308,0,0,,3,5,.600,1,7,8,0,1,1,1,2
Antonio Davis,2001,13,4,14,.286,0,0,,5,8,.625,3,3,6,0,1,0,2,4
Antonio Davis,2001,11,2,4,.500,0,0,,7,8,.875,1,9,10,3,1,1,2,3
Antonio Davis,2001,20,9,21,.429,0,0,,2,2,1.000,2,10,12,1,6,0,1,4
Antonio Davis,2001,16,8,14,.571,0,0,,0,1,.000,1,3,4,3,4,0,1,4
Antonio Davis,2001,4,2,7,.286,0,0,,0,0,,2,3,5,4,3,0,0,1
Antonio Davis,2001,18,7,15,.467,0,0,,4,4,1.000,7,8,15,0,3,0,2,2
Antonio Davis,2001,3,1,2,.500,0,0,,1,1,1.000,0,1,1,0,0,0,1,1
Antonio Davis,2001,17,6,15,.400,0,0,,5,6,.833,3,6,9,0,1,0,2,3
Antonio Davis,2001,,,,,,,,,,,,,,,,,,
Antonio Davis,2001,25,9,21,.429,0,0,,7,8,.875,5,4,9,2,3,1,2,6
Antonio Davis,2001,10,4,12,.333,0,0,,2,2,1.000,1,6,7,1,1,0,0,4
Antonio Davis,2001,8,4,10,.400,0,0,,0,0,,4,3,7,0,0,0,2,4
Antonio Davis,2001,15,7,12,.583,0,0,,1,1,1.000,2,5,7,3,0,0,2,2
Antonio Davis,2001,12,3,12,.250,0,0,,6,6,1.000,2,5,7,0,0,0,2,3
Antonio Davis,2001,13,4,8,.500,0,0,,5,6,.833,2,6,8,0,0,0,3,2
Antonio Davis,2001,11,4,11,.364,0,0,,3,4,.750,1,6,7,0,4,0,1,1
Antonio Davis,2001,12,3,7,.429,0,0,,6,6,1.000,2,4,6,2,1,0,2,3
Antonio Davis,2001,10,4,6,.667,0,0,,2,2,1.000,2,3,5,0,1,0,2,3
Antonio Davis,2001,13,4,11,.364,0,0,,5,8,.625,7,7,14,4,3,1,3,3
Antonio Davis,2001,12,6,11,.545,0,0,,0,0,,1,9,10,1,2,0,4,4
Antonio Davis,2001,13,4,7,.571,0,0,,5,8,.625,4,7,11,2,1,1,3,5
Antonio Davis,2001,18,6,10,.600,0,0,,6,8,.750,2,3,5,1,1,0,1,4
Antonio Davis,2001,10,5,11,.455,0,0,,0,0,,4,5,9,3,2,0,3,2
Antonio Davis,2001,19,6,7,.857,0,0,,7,8,.875,2,5,7,2,1,1,3,3
Antonio Davis,2001,31,9,17,.529,0,0,,13,17,.765,10,3,13,3,4,0,2,3
Antonio Davis,2001,16,6,9,.667,0,0,,4,6,.667,4,10,14,2,3,1,0,3
Antonio Davis,2001,7,2,14,.143,0,0,,3,4,.750,3,10,13,1,2,1,3,2
Antonio Davis,2001,25,11,21,.524,0,0,,3,6,.500,8,5,13,3,2,0,1,2
Antonio Davis,2001,11,4,8,.500,0,0,,3,3,1.000,3,5,8,3,1,0,3,1
Antonio Davis,2001,,,,,,,,,,,,,,,,,,
Antonio Davis,2001,16,6,14,.429,0,0,,4,4,1.000,4,7,11,1,2,0,2,6
Antonio Davis,2001,10,5,12,.417,0,0,,0,0,,2,8,10,1,0,1,1,3
Antonio McDyess,2001,10,5,10,.500,0,0,,0,1,.000,1,3,4,0,2,1,2,5
Antonio McDyess,2001,0,0,3,.000,0,0,,0,0,,0,5,5,1,0,0,1,2
Antonio McDyess,2001,,,,,,,,,,,,,,,,,,
Antonio McDyess,2001,12,5,10,.500,0,0,,2,4,.500,2,9,11,0,2,1,5,4
Antonio McDyess,2001,11,5,12,.417,0,0,,1,2,.500,2,2,4,2,0,0,3,4
Antonio McDyess,2001,14,4,8,.500,0,0,,6,6,1.000,4,6,10,0,0,0,6,5
Antonio McDyess,2001,22,10,18,.556,0,0,,2,3,.667,4,9,13,1,0,0,2,3
Antonio McDyess,2001,28,12,18,.667,0,0,,4,5,.800,3,5,8,3,1,0,1,4
Antonio McDyess,2001,16,6,14,.429,0,0,,4,5,.800,3,8,11,1,0,0,2,6
Antonio McDyess,2001,28,9,15,.600,0,0,,10,13,.769,6,12,18,2,2,0,4,4
Antonio McDyess,2001,21,8,13,.615,0,0,,5,9,.556,1,9,10,2,1,1,2,6
Antonio McDyess,2001,4,1,9,.111,0,0,,2,2,1.000,2,3,5,2,0,0,2,2
Antonio McDyess,2001,20,10,16,.625,0,0,,0,0,,2,2,4,5,5,0,4,3
Antonio McDyess,2001,19,6,10,.600,0,0,,7,11,.636,4,6,10,0,1,0,6,4
Antonio McDyess,2001,17,8,19,.421,0,0,,1,2,.500,1,8,9,6,1,1,2,3
Antonio McDyess,2001,40,15,28,.536,0,0,,10,12,.833,9,11,20,3,4,1,3,1
Antonio McDyess,2001,37,16,26,.615,0,0,,5,8,.625,6,11,17,4,2,1,3,3
Antonio McDyess,2001,24,7,19,.368,0,0,,10,11,.909,4,7,11,0,1,1,3,2
Antonio McDyess,2001,15,5,11,.455,0,0,,5,8,.625,1,7,8,0,1,0,1,1
Antonio McDyess,2001,28,11,21,.524,0,0,,6,7,.857,2,10,12,1,0,1,2,3
Antonio McDyess,2001,,,,,,,,,,,,,,,,,,
Antonio McDyess,2001,21,8,15,.533,0,0,,5,6,.833,4,11,15,1,1,2,3,1
Antonio McDyess,2001,37,13,27,.481,0,0,,11,15,.733,3,15,18,2,1,0,3,4
Antonio McDyess,2001,22,9,21,.429,0,0,,4,5,.800,2,10,12,5,2,0,2,4
Antonio McDyess,2001,19,6,16,.375,0,0,,7,8,.875,3,9,12,1,1,2,2,3
Antonio McDyess,2001,17,6,17,.353,0,0,,5,10,.500,7,13,20,2,0,1,1,2
Antonio McDyess,2001,29,14,25,.560,0,0,,1,3,.333,5,3,8,4,3,0,2,3
Antonio McDyess,2001,29,11,17,.647,0,0,,7,8,.875,2,9,11,1,2,1,0,3
Antonio McDyess,2001,19,7,15,.467,0,0,,5,6,.833,2,9,11,1,0,0,4,4
Antonio McDyess,2001,35,14,24,.583,0,0,,7,11,.636,6,6,12,1,2,1,1,1
Antonio McDyess,2001,22,8,20,.400,0,0,,6,9,.667,2,10,12,7,1,1,1,2
Antonio McDyess,2001,35,10,20,.500,0,0,,15,19,.789,4,10,14,5,0,0,5,3
Antonio McDyess,2001,25,11,16,.688,0,0,,3,6,.500,4,13,17,4,1,1,6,3
Antonio McDyess,2001,31,11,22,.500,0,0,,9,12,.750,4,9,13,5,4,1,2,4
Antonio McDyess,2001,33,14,23,.609,0,0,,5,8,.625,4,12,16,2,0,0,1,5
Antonio McDyess,2001,33,14,25,.560,0,0,,5,8,.625,8,5,13,1,2,1,2,4
Antonio McDyess,2001,27,13,22,.591,0,0,,1,4,.250,3,10,13,2,3,0,2,4
Antonio McDyess,2001,15,6,21,.286,0,0,,3,4,.750,8,4,12,4,0,0,3,4
Antonio McDyess,2001,16,7,12,.583,0,0,,2,2,1.000,1,5,6,3,1,0,5,5
Antonio McDyess,2001,20,8,15,.533,0,0,,4,4,1.000,5,15,20,5,2,0,0,3
Antonio McDyess,2001,20,8,18,.444,0,0,,4,8,.500,3,13,16,2,4,0,0,3
Antonio McDyess,2001,,,,,,,,,,,,,,,,,,
Antonio McDyess,2001,8,4,11,.364,0,0,,0,0,,2,7,9,1,0,1,4,1
Antonio McDyess,2001,18,6,19,.316,0,0,,6,8,.750,2,8,10,3,2,0,3,1
Antonio McDyess,2001,24,8,14,.571,0,0,,8,13,.615,6,6,12,2,1,0,0,3
Antonio McDyess,2001,11,5,13,.385,0,0,,1,2,.500,6,13,19,2,4,1,3,5
Antonio McDyess,2001,18,9,14,.643,0,0,,0,0,,5,8,13,3,7,1,4,3
Antonio McDyess,2001,26,11,18,.611,0,0,,4,6,.667,4,13,17,5,1,0,2,1
Antonio McDyess,2001,25,10,20,.500,0,0,,5,5,1.000,2,5,7,1,1,0,3,4
Antonio McDyess,2001,24,8,15,.533,0,0,,8,12,.667,1,15,16,4,0,1,3,3
Antonio McDyess,2001,28,12,22,.545,0,0,,4,7,.571,2,11,13,2,1,1,4,3
Antonio McDyess,2001,22,10,19,.526,0,0,,2,2,1.000,1,10,11,3,2,0,4,3
Antonio McDyess,2001,19,9,18,.500,0,0,,1,2,.500,6,14,20,4,1,1,2,5
Antonio McDyess,2001,17,7,18,.389,0,0,,3,5,.600,3,8,11,1,3,1,1,1
Antonio McDyess,2001,9,4,15,.267,0,0,,1,2,.500,4,9,13,1,1,0,2,3
Antonio McDyess,2001,29,12,20,.600,0,0,,5,6,.833,4,5,9,2,2,0,0,4
Antonio McDyess,2001,30,12,17,.706,0,0,,6,7,.857,4,9,13,2,1,2,1,3
Antonio McDyess,2001,22,7,16,.438,0,0,,8,8,1.000,3,8,11,2,0,2,1,4
Antonio McDyess,2001,19,7,13,.538,0,0,,5,8,.625,4,11,15,1,3,2,1,1
Antonio McDyess,2001,24,10,20,.500,0,0,,4,6,.667,5,16,21,1,1,2,4,2
Antonio McDyess,2001,14,6,11,.545,0,0,,2,2,1.000,3,13,16,1,3,1,2,4
Antonio McDyess,2001,12,5,13,.385,0,0,,2,2,1.000,1,6,7,1,1,1,1,2
Antonio McDyess,2001,,,,,,,,,,,,,,,,,,
