Player,Season,Points,Field Goals,FG Attempts,FG%,Three Pointers,3P Attempts,3P%,Free Throws,FT Attempts,FT%,ORB,DRB,TRB,Assists,Blocks,Steals,Turnovers,Personal Fouls
Vlade Divac,2001,,,,,,,,,,,,,,,,,,
Vlade Divac,2001,6,2,6,.333,0,0,,2,6,.333,1,4,5,2,1,0,3,3
Vlade Divac,2001,10,4,10,.400,0,0,,2,4,.500,3,9,12,2,0,0,1,3
Vlade Divac,2001,21,10,11,.909,0,0,,1,2,.500,2,7,9,3,0,2,4,3
Vlade Divac,2001,8,4,6,.667,0,0,,0,0,,4,6,10,2,2,1,7,0
Vlade Divac,2001,10,4,12,.333,0,0,,2,2,1.000,4,10,14,3,0,3,3,6
Vlade Divac,2001,13,5,8,.625,0,0,,3,6,.500,1,5,6,0,1,0,3,3
Vlade Divac,2001,5,2,6,.333,0,0,,1,2,.500,1,9,10,1,3,0,1,3
Vlade Divac,2001,6,3,4,.750,0,0,,0,0,,1,3,4,2,1,2,3,0
Vlade Divac,2001,16,4,7,.571,0,0,,8,10,.800,2,3,5,1,1,0,3,1
Vlade Divac,2001,15,5,10,.500,0,0,,5,5,1.000,4,5,9,2,0,1,2,3
Vlade Divac,2001,8,3,7,.429,0,0,,2,3,.667,4,8,12,3,2,1,5,4
Vlade Divac,2001,9,3,9,.333,0,0,,3,4,.750,3,9,12,4,2,2,0,3
Vlade Divac,2001,13,4,14,.286,0,0,,5,11,.455,5,12,17,0,1,1,2,5
Vlade Divac,2001,20,7,11,.636,1,2,.500,5,7,.714,2,8,10,0,2,0,2,5
Vlade Divac,2001,20,7,12,.583,0,0,,6,7,.857,2,11,13,1,2,1,2,2
Vlade Divac,2001,9,3,5,.600,0,0,,3,6,.500,3,7,10,4,2,0,5,4
Vlade Divac,2001,17,6,11,.545,0,0,,5,5,1.000,1,4,5,0,0,3,2,2
Vlade Divac,2001,,,,,,,,,,,,,,,,,,
Vlade Divac,2001,21,8,16,.500,0,1,.000,5,6,.833,5,11,16,5,1,3,2,2
Vlade Divac,2001,14,4,8,.500,0,0,,6,8,.750,3,4,7,2,2,3,3,0
Yao Ming,2009,21,6,14,.429,0,0,,9,9,1.000,3,7,10,0,1,0,0,2
Yao Ming,2009,30,11,15,.733,0,0,,8,8,1.000,4,9,13,3,2,0,3,3
Yao Ming,2009,16,6,15,.400,0,0,,4,5,.800,3,8,11,2,1,0,1,3
Yao Ming,2009,8,4,14,.286,0,0,,0,0,,1,6,7,0,0,0,2,3
Yao Ming,2009,13,4,13,.308,0,0,,5,5,1.000,1,5,6,1,1,1,2,2
Yao Ming,2009,16,6,12,.500,0,0,,4,5,.800,2,7,9,2,5,0,4,1
Yao Ming,2009,12,6,11,.545,0,0,,0,4,.000,5,3,8,0,2,1,5,3
Yao Ming,2009,17,7,14,.500,0,0,,3,4,.750,3,12,15,1,2,1,0,2
Yao Ming,2009,13,5,9,.556,0,0,,3,3,1.000,2,6,8,1,0,0,3,5
Yao Ming,2009,21,7,12,.583,0,0,,7,7,1.000,1,5,6,1,0,0,3,4
Yao Ming,2009,19,7,8,.875,0,0,,5,6,.833,5,7,12,2,3,0,4,4
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,18,6,9,.667,0,0,,6,9,.667,3,2,5,0,3,1,4,2
Yao Ming,2009,22,9,15,.600,0,0,,4,4,1.000,4,9,13,2,1,2,3,5
Yao Ming,2009,28,9,15,.600,0,0,,10,11,.909,2,10,12,4,0,0,4,3
Yao Ming,2009,19,5,14,.357,0,0,,9,9,1.000,5,5,10,0,1,0,4,3
Yao Ming,2009,12,4,9,.444,0,0,,4,4,1.000,0,1,1,2,3,1,2,1
Yao Ming,2009,18,5,12,.417,0,0,,8,9,.889,3,8,11,0,3,0,3,3
Yao Ming,2009,24,6,8,.750,0,0,,12,13,.923,1,9,10,3,2,1,1,3
Yao Ming,2009,33,8,12,.667,0,0,,17,19,.895,6,8,14,5,1,1,5,4
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,14,4,8,.500,0,0,,6,8,.750,0,4,4,1,1,0,4,4
Yao Ming,2009,24,11,20,.550,0,0,,2,4,.500,4,15,19,1,2,1,5,4
Yao Ming,2009,19,8,16,.500,0,0,,3,4,.750,4,10,14,1,3,0,1,4
Yao Ming,2009,24,10,17,.588,0,0,,4,4,1.000,3,10,13,2,1,0,4,0
Yao Ming,2009,32,13,19,.684,0,0,,6,7,.857,3,4,7,1,2,1,3,3
Yao Ming,2009,30,11,13,.846,0,0,,8,9,.889,1,5,6,4,3,0,3,4
Yao Ming,2009,18,9,17,.529,0,0,,0,0,,1,3,4,3,2,0,4,5
Yao Ming,2009,24,8,13,.615,0,0,,8,8,1.000,4,12,16,2,4,0,3,3
Yao Ming,2009,19,3,10,.300,0,0,,13,13,1.000,1,4,5,1,1,0,4,5
Yao Ming,2009,19,6,13,.462,0,0,,7,8,.875,3,9,12,1,0,0,2,5
Yao Ming,2009,26,9,23,.391,0,0,,8,9,.889,4,7,11,2,4,1,3,4
Yao Ming,2009,12,4,14,.286,0,0,,4,4,1.000,3,5,8,0,3,0,2,3
Yao Ming,2009,22,9,18,.500,0,0,,4,4,1.000,2,8,10,2,1,0,1,5
Yao Ming,2009,14,5,12,.417,0,0,,4,6,.667,2,6,8,0,0,0,5,3
Yao Ming,2009,16,7,12,.583,0,0,,2,2,1.000,4,11,15,3,0,1,3,3
Yao Ming,2009,14,4,9,.444,0,0,,6,8,.750,3,3,6,3,3,0,2,2
Yao Ming,2009,26,10,13,.769,0,0,,6,9,.667,3,5,8,4,2,0,3,3
Yao Ming,2009,14,3,10,.300,0,0,,8,9,.889,2,5,7,0,2,2,6,3
Yao Ming,2009,14,7,8,.875,0,0,,0,0,,2,5,7,3,1,0,3,3
Yao Ming,2009,19,9,18,.500,0,0,,1,1,1.000,2,15,17,5,3,0,2,4
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,26,12,12,1.000,0,0,,2,3,.667,2,8,10,2,0,0,5,2
Yao Ming,2009,31,13,19,.684,0,0,,5,7,.714,3,0,3,4,1,2,6,5
Yao Ming,2009,19,5,8,.625,0,0,,9,9,1.000,3,9,12,2,1,0,3,5
Yao Ming,2009,8,2,7,.286,0,0,,4,4,1.000,2,3,5,0,0,0,3,2
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,13,5,11,.455,0,0,,3,4,.750,5,4,9,2,0,0,5,3
Yao Ming,2009,25,9,14,.643,0,0,,7,10,.700,2,9,11,1,0,1,4,5
Yao Ming,2009,28,9,12,.750,0,0,,10,10,1.000,3,5,8,1,4,1,4,3
Yao Ming,2009,20,7,11,.636,0,0,,6,6,1.000,3,6,9,1,3,0,1,2
Yao Ming,2009,30,12,18,.667,0,0,,6,7,.857,4,2,6,1,5,1,1,1
Yao Ming,2009,7,2,8,.250,0,0,,3,3,1.000,3,7,10,1,0,0,3,4
Yao Ming,2009,24,8,18,.444,0,0,,8,8,1.000,7,11,18,1,1,1,3,1
Yao Ming,2009,20,9,15,.600,0,0,,2,3,.667,2,10,12,3,2,0,4,3
Yao Ming,2009,22,8,16,.500,0,0,,6,6,1.000,3,10,13,0,2,0,6,3
Yao Ming,2009,19,7,11,.636,0,0,,5,8,.625,1,6,7,4,2,2,3,2
Yao Ming,2009,15,6,15,.400,0,0,,3,3,1.000,1,7,8,1,3,0,5,3
Yao Ming,2009,28,13,15,.867,0,0,,2,4,.500,1,7,8,0,1,0,5,4
Yao Ming,2009,17,6,14,.429,0,0,,5,5,1.000,1,6,7,1,3,0,1,5
Yao Ming,2009,17,5,7,.714,0,0,,7,7,1.000,2,9,11,0,6,1,5,4
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,20,9,16,.563,0,0,,2,2,1.000,2,9,11,2,1,0,5,4
Yao Ming,2009,19,7,18,.389,0,0,,5,5,1.000,4,3,7,6,5,0,4,6
Yao Ming,2009,15,6,16,.375,0,0,,3,4,.750,2,11,13,6,2,2,2,4
Yao Ming,2009,24,9,13,.692,0,0,,6,8,.750,3,14,17,2,3,1,2,4
Yao Ming,2009,15,5,11,.455,0,0,,5,6,.833,1,6,7,2,3,0,3,6
Yao Ming,2009,16,7,9,.778,0,0,,2,2,1.000,1,5,6,2,2,0,4,1
Yao Ming,2009,23,9,11,.818,1,1,1.000,4,4,1.000,1,7,8,2,3,0,4,4
Yao Ming,2009,18,9,17,.529,0,0,,0,0,,1,10,11,2,2,0,2,1
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,31,13,22,.591,0,0,,5,6,.833,2,13,15,2,4,0,2,4
Yao Ming,2009,14,6,16,.375,0,0,,2,2,1.000,4,4,8,1,0,0,2,2
Yao Ming,2009,13,6,8,.750,0,0,,1,1,1.000,2,6,8,2,2,0,4,3
Yao Ming,2009,14,6,16,.375,0,0,,2,2,1.000,4,9,13,0,4,0,1,5
Yao Ming,2009,21,7,11,.636,0,0,,7,8,.875,5,10,15,1,1,0,0,3
Yao Ming,2009,20,9,18,.500,0,0,,2,3,.667,2,12,14,1,1,0,3,5
Yao Ming,2009,16,6,12,.500,0,0,,4,6,.667,2,8,10,2,6,0,2,4
Yao Ming,2009,21,6,10,.600,0,0,,9,11,.818,6,6,12,3,1,1,1,4
Yao Ming,2009,20,8,13,.615,0,0,,4,5,.800,4,12,16,1,2,1,0,5
Yao Ming,2009,20,10,17,.588,0,0,,0,0,,2,7,9,3,1,0,3,3
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,,,,,,,,,,,,,,,,,,
Yao Ming,2009,22,8,13,.615,0,0,,6,6,1.000,1,6,7,2,2,0,3,2
Yao Ming,2009,23,11,20,.550,0,0,,1,1,1.000,2,7,9,2,2,1,4,4
Wally Szczerbiak,2002,12,4,14,.286,0,1,.000,4,4,1.000,3,2,5,2,0,1,1,1
Wally Szczerbiak,2002,22,8,14,.571,0,0,,6,7,.857,2,4,6,8,0,1,4,1
Wally Szczerbiak,2002,12,6,12,.500,0,1,.000,0,0,,1,6,7,3,1,2,0,1
Wally Szczerbiak,2002,35,14,19,.737,3,4,.750,4,6,.667,2,0,2,1,0,0,2,4
Wally Szczerbiak,2002,13,6,8,.750,1,1,1.000,0,0,,0,2,2,3,0,0,1,1
Wally Szczerbiak,2002,19,7,18,.389,1,3,.333,4,4,1.000,1,3,4,2,0,1,3,2
Wally Szczerbiak,2002,19,8,17,.471,2,4,.500,1,2,.500,0,1,1,5,1,0,1,3
Wally Szczerbiak,2002,22,7,11,.636,2,3,.667,6,6,1.000,1,5,6,2,1,1,3,4
Wally Szczerbiak,2002,20,8,15,.533,2,4,.500,2,2,1.000,5,9,14,5,0,1,5,2
Wally Szczerbiak,2002,22,9,16,.563,1,1,1.000,3,4,.750,1,3,4,1,1,0,1,2
Wally Szczerbiak,2002,13,6,11,.545,1,1,1.000,0,2,.000,1,5,6,3,0,1,5,4
Wally Szczerbiak,2002,13,5,8,.625,0,1,.000,3,4,.750,0,5,5,7,0,0,2,2
Wally Szczerbiak,2002,16,8,18,.444,0,2,.000,0,0,,5,6,11,3,0,0,1,3
Wally Szczerbiak,2002,20,9,16,.563,2,4,.500,0,0,,3,2,5,1,1,2,2,1
Wally Szczerbiak,2002,19,8,17,.471,1,2,.500,2,3,.667,5,3,8,1,0,0,3,6
Wally Szczerbiak,2002,20,9,18,.500,2,3,.667,0,0,,0,5,5,3,0,1,0,0
Wally Szczerbiak,2002,14,6,13,.462,0,0,,2,4,.500,2,2,4,5,0,2,3,3
Wally Szczerbiak,2002,18,8,15,.533,1,2,.500,1,2,.500,1,1,2,5,0,1,3,4
Wally Szczerbiak,2002,22,10,23,.435,2,3,.667,0,0,,2,4,6,3,1,0,1,1
Wally Szczerbiak,2002,12,5,11,.455,1,1,1.000,1,2,.500,2,8,10,2,1,0,2,3
Wally Szczerbiak,2002,,,,,,,,,,,,,,,,,,
Wally Szczerbiak,2002,28,13,16,.813,1,3,.333,1,4,.250,2,4,6,1,0,0,4,4
Wally Szczerbiak,2002,27,10,15,.667,2,4,.500,5,7,.714,2,3,5,5,0,1,1,5
Wally Szczerbiak,2002,13,6,14,.429,1,4,.250,0,0,,1,1,2,3,0,1,0,0
Wally Szczerbiak,2002,13,6,16,.375,0,4,.000,1,1,1.000,1,9,10,2,0,2,2,3
Wally Szczerbiak,2002,14,6,17,.353,1,1,1.000,1,2,.500,0,2,2,0,1,1,2,2
Wally Szczerbiak,2002,19,9,16,.563,1,4,.250,0,0,,1,1,2,4,0,0,3,0
Wally Szczerbiak,2002,16,7,16,.438,1,1,1.000,1,2,.500,2,0,2,0,0,3,1,2
Wally Szczerbiak,2002,31,13,18,.722,0,0,,5,5,1.000,1,2,3,3,0,2,0,1
Wally Szczerbiak,2002,27,11,17,.647,3,3,1.000,2,2,1.000,3,7,10,6,1,1,4,3
Wally Szczerbiak,2002,15,7,13,.538,0,3,.000,1,2,.500,0,2,2,2,1,0,1,3
Wally Szczerbiak,2002,37,14,24,.583,2,5,.400,7,7,1.000,1,5,6,1,0,3,6,2
Wally Szczerbiak,2002,23,7,15,.467,1,1,1.000,8,10,.800,2,7,9,4,0,3,0,0
Wally Szczerbiak,2002,14,6,14,.429,0,0,,2,2,1.000,1,4,5,5,0,0,2,4
Wally Szczerbiak,2002,16,7,17,.412,0,1,.000,2,2,1.000,5,0,5,6,1,3,2,3
Wally Szczerbiak,2002,34,10,17,.588,1,2,.500,13,13,1.000,0,9,9,5,0,0,2,1
Wally Szczerbiak,2002,16,7,16,.438,2,3,.667,0,0,,2,3,5,3,0,0,1,3
Wally Szczerbiak,2002,21,9,21,.429,1,2,.500,2,3,.667,2,5,7,2,0,1,2,3
Wally Szczerbiak,2002,22,6,15,.400,0,2,.000,10,11,.909,4,2,6,3,0,1,5,2
Wally Szczerbiak,2002,20,7,18,.389,0,1,.000,6,8,.750,2,5,7,3,0,1,3,3
Wally Szczerbiak,2002,19,8,10,.800,0,2,.000,3,3,1.000,3,3,6,2,0,0,1,2
Wally Szczerbiak,2002,,,,,,,,,,,,,,,,,,
Wally Szczerbiak,2002,14,6,15,.400,0,3,.000,2,3,.667,1,6,7,0,0,1,6,3
Wally Szczerbiak,2002,16,6,13,.462,1,1,1.000,3,4,.750,1,1,2,2,0,1,1,0
Wally Szczerbiak,2002,16,7,9,.778,1,1,1.000,1,1,1.000,0,1,1,1,0,0,4,3
Wally Szczerbiak,2002,3,1,6,.167,1,1,1.000,0,0,,2,2,4,0,1,1,2,2
Wally Szczerbiak,2002,31,14,22,.636,1,3,.333,2,2,1.000,0,5,5,2,0,1,1,4
Wally Szczerbiak,2002,19,7,14,.500,3,4,.750,2,2,1.000,1,4,5,2,0,0,2,3
Wally Szczerbiak,2002,10,5,13,.385,0,2,.000,0,0,,2,3,5,6,1,2,0,4
Wally Szczerbiak,2002,10,4,16,.250,0,0,,2,3,.667,4,1,5,3,1,1,2,3
Wally Szczerbiak,2002,30,11,16,.688,3,3,1.000,5,5,1.000,1,5,6,5,0,0,2,4
Wally Szczerbiak,2002,14,6,13,.462,0,1,.000,2,2,1.000,0,5,5,7,0,0,2,1
Wally Szczerbiak,2002,18,7,14,.500,1,2,.500,3,6,.500,0,4,4,6,0,0,1,3
Wally Szczerbiak,2002,22,8,14,.571,0,1,.000,6,6,1.000,1,1,2,6,0,3,5,2
Wally Szczerbiak,2002,31,12,19,.632,3,5,.600,4,4,1.000,0,4,4,5,0,2,4,3
Wally Szczerbiak,2002,13,6,15,.400,0,0,,1,2,.500,2,5,7,5,0,0,3,0
Wally Szczerbiak,2002,14,3,9,.333,2,3,.667,6,6,1.000,0,2,2,4,0,1,2,2
Wally Szczerbiak,2002,24,8,17,.471,3,5,.600,5,5,1.000,1,1,2,2,0,0,2,0
Wally Szczerbiak,2002,14,4,10,.400,1,2,.500,5,5,1.000,1,1,2,3,0,1,1,4
Wally Szczerbiak,2002,21,9,20,.450,3,6,.500,0,0,,1,2,3,3,0,0,3,2
Wally Szczerbiak,2002,17,6,11,.545,1,2,.500,4,5,.800,1,3,4,3,0,2,3,3
Wally Szczerbiak,2002,10,3,13,.231,1,4,.250,3,3,1.000,2,2,4,4,0,0,3,3
Wally Szczerbiak,2002,,,,,,,,,,,,,,,,,,
Wally Szczerbiak,2002,9,4,10,.400,1,4,.250,0,0,,1,3,4,5,0,1,4,2
Wally Szczerbiak,2002,27,10,19,.526,3,4,.750,4,4,1.000,3,3,6,3,0,0,4,3
Wally Szczerbiak,2002,7,2,6,.333,1,1,1.000,2,2,1.000,1,2,3,6,0,1,2,2
Wally Szczerbiak,2002,18,6,15,.400,2,5,.400,4,4,1.000,0,3,3,4,0,0,1,0
Wally Szczerbiak,2002,21,9,19,.474,1,5,.200,2,2,1.000,1,4,5,0,2,1,4,0
Wally Szczerbiak,2002,33,13,17,.765,0,2,.000,7,8,.875,0,1,1,2,0,1,2,4
Wally Szczerbiak,2002,11,5,9,.556,1,2,.500,0,0,,0,2,2,3,0,0,3,0
Wally Szczerbiak,2002,4,2,11,.182,0,2,.000,0,0,,2,4,6,3,0,0,2,2
Wally Szczerbiak,2002,20,9,13,.692,0,0,,2,2,1.000,0,7,7,4,0,1,2,5
Wally Szczerbiak,2002,28,9,18,.500,0,1,.000,10,10,1.000,3,2,5,0,0,2,1,3
Wally Szczerbiak,2002,26,12,16,.750,2,3,.667,0,0,,0,4,4,4,0,1,2,3
Wally Szczerbiak,2002,25,9,11,.818,2,2,1.000,5,6,.833,3,1,4,0,1,3,5,2
Wally Szczerbiak,2002,9,4,12,.333,1,3,.333,0,0,,1,2,3,4,1,0,2,1
Wally Szczerbiak,2002,14,5,13,.385,1,2,.500,3,4,.750,2,0,2,2,1,0,1,3
Wally Szczerbiak,2002,16,7,13,.538,2,3,.667,0,0,,0,5,5,5,1,0,0,1
Wally Szczerbiak,2002,19,7,12,.583,0,1,.000,5,5,1.000,0,5,5,2,0,0,2,0
Wally Szczerbiak,2002,21,9,19,.474,1,3,.333,2,3,.667,3,3,6,5,0,0,1,0
Wally Szczerbiak,2002,16,8,13,.615,0,2,.000,0,0,,1,4,5,1,0,0,3,2
Wally Szczerbiak,2002,16,5,11,.455,1,2,.500,5,9,.556,1,0,1,2,0,1,4,4
Wally Szczerbiak,2002,17,7,15,.467,1,1,1.000,2,3,.667,1,3,4,2,0,1,0,2
Wally Szczerbiak,2002,,,,,,,,,,,,,,,,,,
Wally Szczerbiak,2002,19,6,16,.375,2,5,.400,5,7,.714,2,3,5,6,1,0,0,4
Wally Szczerbiak,2002,20,8,14,.571,1,2,.500,3,3,1.000,2,2,4,0,0,0,2,2
Zach Randolph,2013,15,5,15,.333,0,0,,5,9,.556,7,9,16,3,1,1,4,3
Zach Randolph,2013,15,5,10,.500,0,1,.000,5,5,1.000,4,10,14,0,1,1,5,4
Zach Randolph,2013,16,8,19,.421,0,1,.000,0,0,,9,9,18,1,0,1,0,2
Zach Randolph,2013,18,7,12,.583,0,0,,4,5,.800,4,9,13,1,0,1,3,1
Zach Randolph,2013,15,5,13,.385,0,0,,5,6,.833,5,9,14,1,3,1,2,1
Zach Randolph,2013,18,8,16,.500,0,0,,2,2,1.000,5,7,12,1,0,0,2,4
Zach Randolph,2013,20,8,14,.571,0,0,,4,4,1.000,3,8,11,0,1,2,2,3
Zach Randolph,2013,20,7,11,.636,0,0,,6,7,.857,8,7,15,0,0,0,1,3
Zach Randolph,2013,18,7,15,.467,0,0,,4,5,.800,4,8,12,0,1,0,2,1
Zach Randolph,2013,12,6,15,.400,0,0,,0,0,,3,10,13,3,0,0,2,1
Zach Randolph,2013,17,6,14,.429,0,1,.000,5,9,.556,5,7,12,2,0,2,2,2
Zach Randolph,2013,19,8,11,.727,0,0,,3,6,.500,3,5,8,1,1,1,5,2
Zach Randolph,2013,17,7,10,.700,0,0,,3,4,.750,4,9,13,6,0,1,2,5
Zach Randolph,2013,8,3,8,.375,0,0,,2,4,.500,2,3,5,2,0,0,1,3
Zach Randolph,2013,17,5,21,.238,0,0,,7,7,1.000,7,8,15,2,0,0,3,3
Zach Randolph,2013,38,15,22,.682,0,0,,8,8,1.000,7,15,22,0,3,1,3,2
Zach Randolph,2013,15,7,13,.538,0,1,.000,1,4,.250,4,3,7,0,1,1,2,2
Zach Randolph,2013,18,8,12,.667,0,0,,2,4,.500,4,9,13,0,1,0,1,2
Zach Randolph,2013,18,9,14,.643,0,0,,0,0,,4,6,10,0,0,0,2,3
Zach Randolph,2013,10,5,12,.417,0,0,,0,0,,3,2,5,1,2,0,1,3
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,25,10,16,.625,0,0,,5,5,1.000,5,11,16,1,1,3,4,4
Zach Randolph,2013,10,4,14,.286,0,0,,2,2,1.000,7,8,15,1,0,1,2,1
Zach Randolph,2013,15,6,16,.375,0,0,,3,4,.750,4,13,17,2,0,1,1,1
Zach Randolph,2013,17,8,15,.533,0,1,.000,1,1,1.000,6,7,13,1,0,1,3,0
Zach Randolph,2013,10,5,8,.625,0,0,,0,0,,2,8,10,3,1,0,1,2
Zach Randolph,2013,23,10,18,.556,1,1,1.000,2,2,1.000,5,4,9,0,0,4,2,4
Zach Randolph,2013,12,6,13,.462,0,1,.000,0,0,,3,4,7,2,0,0,2,1
Zach Randolph,2013,21,7,18,.389,0,1,.000,7,8,.875,5,10,15,3,0,1,3,1
Zach Randolph,2013,6,3,8,.375,0,0,,0,2,.000,2,6,8,2,1,0,1,1
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,21,9,11,.818,0,0,,3,5,.600,0,8,8,0,0,1,2,3
Zach Randolph,2013,17,6,12,.500,1,2,.500,4,4,1.000,1,6,7,4,0,2,1,3
Zach Randolph,2013,19,8,13,.615,0,1,.000,3,3,1.000,4,8,12,0,0,2,1,3
Zach Randolph,2013,18,8,15,.533,0,1,.000,2,2,1.000,5,5,10,2,0,1,2,4
Zach Randolph,2013,6,3,7,.429,0,0,,0,0,,2,2,4,2,0,0,1,0
Zach Randolph,2013,15,5,16,.313,0,1,.000,5,9,.556,10,2,12,1,0,0,1,3
Zach Randolph,2013,11,4,11,.364,0,2,.000,3,3,1.000,0,5,5,2,0,0,1,3
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,13,6,20,.300,0,1,.000,1,4,.250,9,10,19,0,0,1,1,2
Zach Randolph,2013,13,5,14,.357,0,0,,3,3,1.000,2,5,7,1,0,1,1,0
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,12,6,13,.462,0,0,,0,0,,2,8,10,2,0,1,5,3
Zach Randolph,2013,12,6,13,.462,0,0,,0,0,,1,8,9,2,1,1,3,3
Zach Randolph,2013,20,9,16,.563,0,0,,2,2,1.000,7,6,13,1,0,1,2,2
Zach Randolph,2013,4,2,7,.286,0,0,,0,0,,3,9,12,2,0,1,2,2
Zach Randolph,2013,9,4,17,.235,0,0,,1,2,.500,9,10,19,2,1,3,2,2
Zach Randolph,2013,7,3,10,.300,0,0,,1,2,.500,3,8,11,3,1,0,3,1
Zach Randolph,2013,21,9,16,.563,0,1,.000,3,4,.750,7,6,13,2,0,0,2,2
Zach Randolph,2013,20,10,18,.556,0,1,.000,0,1,.000,2,5,7,2,1,0,0,0
Zach Randolph,2013,16,4,13,.308,0,0,,8,8,1.000,2,10,12,1,1,1,2,3
Zach Randolph,2013,16,7,15,.467,0,0,,2,2,1.000,4,4,8,2,0,2,1,2
Zach Randolph,2013,13,6,11,.545,0,0,,1,3,.333,1,8,9,0,0,0,1,3
Zach Randolph,2013,15,6,11,.545,0,0,,3,4,.750,5,5,10,3,0,0,1,1
Zach Randolph,2013,17,4,17,.235,0,0,,9,14,.643,7,11,18,3,0,0,1,3
Zach Randolph,2013,16,6,13,.462,0,0,,4,7,.571,4,10,14,4,1,0,3,1
Zach Randolph,2013,16,7,16,.438,0,0,,2,3,.667,3,11,14,0,1,0,4,2
Zach Randolph,2013,22,7,16,.438,0,1,.000,8,10,.800,2,8,10,4,0,3,3,2
Zach Randolph,2013,14,6,16,.375,0,0,,2,4,.500,4,5,9,1,0,1,3,4
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,19,8,13,.615,0,0,,3,3,1.000,4,6,10,1,0,1,1,3
Zach Randolph,2013,13,5,11,.455,0,0,,3,4,.750,4,4,8,1,0,1,1,4
Zach Randolph,2013,18,6,14,.429,0,0,,6,8,.750,10,8,18,1,0,1,2,4
Zach Randolph,2013,19,7,11,.636,0,1,.000,5,7,.714,2,7,9,1,0,2,2,5
Zach Randolph,2013,14,7,11,.636,0,0,,0,0,,2,8,10,0,1,2,1,3
Zach Randolph,2013,15,6,23,.261,0,0,,3,4,.750,7,11,18,0,0,0,7,3
Zach Randolph,2013,14,7,14,.500,0,0,,0,1,.000,7,2,9,0,0,0,1,3
Zach Randolph,2013,15,5,13,.385,0,1,.000,5,6,.833,5,6,11,2,0,0,0,3
Zach Randolph,2013,10,4,8,.500,0,0,,2,2,1.000,0,7,7,0,0,1,4,3
Zach Randolph,2013,3,1,3,.333,0,0,,1,2,.500,0,4,4,3,0,0,5,3
Zach Randolph,2013,21,6,12,.500,0,0,,9,10,.900,6,6,12,3,0,0,2,4
Zach Randolph,2013,14,5,11,.455,0,0,,4,4,1.000,0,7,7,1,0,1,0,3
Zach Randolph,2013,11,4,11,.364,0,0,,3,4,.750,3,7,10,0,0,2,0,0
Zach Randolph,2013,17,5,9,.556,0,0,,7,8,.875,1,7,8,2,0,1,1,3
Zach Randolph,2013,15,7,17,.412,0,0,,1,1,1.000,2,5,7,0,1,0,0,2
Zach Randolph,2013,9,4,13,.308,0,0,,1,2,.500,2,5,7,0,0,0,1,4
Zach Randolph,2013,11,5,14,.357,0,1,.000,1,3,.333,6,7,13,2,1,1,3,1
Zach Randolph,2013,15,5,12,.417,0,0,,5,5,1.000,4,4,8,1,1,1,0,2
Zach Randolph,2013,16,7,17,.412,0,1,.000,2,3,.667,5,7,12,1,2,1,3,2
Zach Randolph,2013,,,,,,,,,,,,,,,,,,
Zach Randolph,2013,9,3,7,.429,0,0,,3,4,.750,1,6,7,2,0,0,2,1
Zach Randolph,2013,25,10,20,.500,0,0,,5,7,.714,6,13,19,2,0,0,1,2
Zydrunas Ilgauskas,2005,35,12,24,.500,0,0,,11,12,.917,5,13,18,1,2,0,2,5
Zydrunas Ilgauskas,2005,8,3,8,.375,0,0,,2,2,1.000,3,7,10,0,2,1,1,4
Zydrunas Ilgauskas,2005,9,3,7,.429,0,0,,3,7,.429,2,2,4,1,1,1,2,4
Zydrunas Ilgauskas,2005,27,9,14,.643,0,0,,9,12,.750,4,3,7,1,2,0,1,3
Zydrunas Ilgauskas,2005,24,8,15,.533,1,1,1.000,7,9,.778,1,5,6,1,2,0,2,5
Zydrunas Ilgauskas,2005,21,8,15,.533,0,1,.000,5,5,1.000,2,6,8,3,0,1,0,2
Zydrunas Ilgauskas,2005,16,5,8,.625,0,0,,6,7,.857,2,5,7,3,4,0,4,4
Zydrunas Ilgauskas,2005,16,5,9,.556,0,0,,6,9,.667,3,3,6,1,3,1,2,5
Zydrunas Ilgauskas,2005,12,2,10,.200,0,0,,8,10,.800,6,6,12,4,2,0,2,4
Zydrunas Ilgauskas,2005,21,8,20,.400,0,0,,5,5,1.000,2,4,6,0,1,1,2,2
